night,AsleepUnspecified,Awake,Core,Deep,InBed,REM,TotalSleepHours
2022-02-03,0.0,0.0,0.0,0.0,14.787500000000001,0.0,0.0
2022-02-04,0.0,0.0,0.0,0.0,0.07194444444444444,0.0,0.0
2022-02-06,0.0,0.0,0.0,0.0,6.976388888888889,0.0,0.0
2022-02-07,0.0,0.0,0.0,0.0,0.016944444444444443,0.0,0.0
2022-02-08,0.0,0.0,0.0,0.0,12.968333333333334,0.0,0.0
2022-02-09,0.0,0.0,0.0,0.0,7.198611111111111,0.0,0.0
2022-02-10,0.0,0.0,0.0,0.0,7.4625,0.0,0.0
2022-02-11,0.0,0.0,0.0,0.0,0.02861111111111111,0.0,0.0
2022-02-14,0.0,0.0,0.0,0.0,13.742222222222221,0.0,0.0
2022-02-15,0.0,0.0,0.0,0.0,7.433055555555556,0.0,0.0
2022-02-16,0.0,0.0,0.0,0.0,7.3711111111111105,0.0,0.0
2022-02-17,0.0,0.0,0.0,0.0,0.15527777777777776,0.0,0.0
2022-02-18,0.0,0.0,0.0,0.0,6.7461111111111105,0.0,0.0
2022-02-20,0.0,0.0,0.0,0.0,8.118333333333334,0.0,0.0
2022-02-21,0.0,0.0,0.0,0.0,6.837777777777778,0.0,0.0
2022-02-22,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0
2022-02-23,0.0,0.0,0.0,0.0,5.788888888888889,0.0,0.0
2022-02-24,0.0,0.0,0.0,0.0,6.770277777777778,0.0,0.0
2022-02-25,0.0,0.0,0.0,0.0,3.4788888888888887,0.0,0.0
2022-02-28,0.0,0.0,0.0,0.0,13.306944444444444,0.0,0.0
2022-03-01,0.0,0.0,0.0,0.0,0.0075,0.0,0.0
2022-03-02,0.0,0.0,0.0,0.0,11.944166666666668,0.0,0.0
2022-03-03,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0
2022-03-04,0.0,0.0,0.0,0.0,6.584444444444444,0.0,0.0
2022-03-07,0.0,0.0,0.0,0.0,6.233611111111111,0.0,0.0
2022-03-08,0.0,0.0,0.0,0.0,6.101111111111111,0.0,0.0
2022-03-09,0.0,0.0,0.0,0.0,4.421944444444444,0.0,0.0
2022-03-10,0.0,0.0,0.0,0.0,12.86277777777778,0.0,0.0
2022-03-11,0.0,0.0,0.0,0.0,0.008888888888888889,0.0,0.0
2022-03-14,0.0,0.0,0.0,0.0,5.6225,0.0,0.0
2022-03-15,0.0,0.0,0.0,0.0,11.7575,0.0,0.0
2022-03-16,0.0,0.0,0.0,0.0,1.9777777777777776,0.0,0.0
2022-03-17,0.0,0.0,0.0,0.0,6.6130555555555555,0.0,0.0
2022-03-18,0.0,0.0,0.0,0.0,5.247777777777777,0.0,0.0
2022-03-20,0.0,0.0,0.0,0.0,6.3694444444444445,0.0,0.0
2022-03-21,0.0,0.0,0.0,0.0,7.184722222222222,0.0,0.0
2022-03-22,0.0,0.0,0.0,0.0,6.819166666666667,0.0,0.0
2022-03-23,0.0,0.0,0.0,0.0,6.468888888888889,0.0,0.0
2022-03-24,0.0,0.0,0.0,0.0,5.959444444444444,0.0,0.0
2022-03-25,0.0,0.0,0.0,0.0,0.02277777777777778,0.0,0.0
2022-03-28,0.0,0.0,0.0,0.0,12.599722222222223,0.0,0.0
2022-03-29,0.0,0.0,0.0,0.0,6.2377777777777785,0.0,0.0
2022-03-30,0.0,0.0,0.0,0.0,6.8549999999999995,0.0,0.0
2022-03-31,0.0,0.0,0.0,0.0,6.348611111111111,0.0,0.0
2022-04-01,0.0,0.0,0.0,0.0,0.065,0.0,0.0
2022-04-04,0.0,0.0,0.0,0.0,11.310277777777777,0.0,0.0
2022-04-06,0.0,0.0,0.0,0.0,5.672222222222222,0.0,0.0
2022-04-07,0.0,0.0,0.0,0.0,11.610555555555557,0.0,0.0
2022-04-08,0.0,0.0,0.0,0.0,0.09777777777777777,0.0,0.0
2022-04-10,0.0,0.0,0.0,0.0,7.112777777777778,0.0,0.0
2022-04-11,0.0,0.0,0.0,0.0,0.021944444444444447,0.0,0.0
2022-04-12,0.0,0.0,0.0,0.0,5.595833333333333,0.0,0.0
2022-04-13,0.0,0.0,0.0,0.0,12.7975,0.0,0.0
2022-04-14,0.0,0.0,0.0,0.0,0.07888888888888888,0.0,0.0
2022-04-15,0.0,0.0,0.0,0.0,6.593333333333334,0.0,0.0
2022-04-17,0.0,0.0,0.0,0.0,6.540555555555556,0.0,0.0
2022-04-18,0.0,0.0,0.0,0.0,8.391111111111112,0.0,0.0
2022-04-19,0.0,0.0,0.0,0.0,7.050833333333333,0.0,0.0
2022-04-20,0.0,0.0,0.0,0.0,6.374444444444444,0.0,0.0
2022-04-21,0.0,0.0,0.0,0.0,0.002777777777777778,0.0,0.0
2022-04-22,0.0,0.0,0.0,0.0,5.5008333333333335,0.0,0.0
2022-04-24,0.0,0.0,0.0,0.0,6.3758333333333335,0.0,0.0
2022-04-25,0.0,0.0,0.0,0.0,0.1572222222222222,0.0,0.0
2022-04-26,0.0,0.0,0.0,0.0,6.6658333333333335,0.0,0.0
2022-04-27,0.0,0.0,0.0,0.0,6.256388888888889,0.0,0.0
2022-04-28,0.0,0.0,0.0,0.0,6.810555555555555,0.0,0.0
2022-04-29,0.0,0.0,0.0,0.0,0.07805555555555554,0.0,0.0
2022-05-01,0.0,0.0,0.0,0.0,5.800277777777778,0.0,0.0
2022-05-02,0.0,0.0,0.0,0.0,6.699722222222222,0.0,0.0
2022-05-03,0.0,0.0,0.0,0.0,7.181666666666667,0.0,0.0
2022-05-04,0.0,0.0,0.0,0.0,6.4094444444444445,0.0,0.0
2022-05-05,0.0,0.0,0.0,0.0,6.565,0.0,0.0
2022-05-06,0.0,0.0,0.0,0.0,0.04638888888888889,0.0,0.0
2022-05-08,0.0,0.0,0.0,0.0,6.3533333333333335,0.0,0.0
2022-05-09,0.0,0.0,0.0,0.0,7.630277777777778,0.0,0.0
2022-05-10,0.0,0.0,0.0,0.0,8.251388888888888,0.0,0.0
2022-05-11,0.0,0.0,0.0,0.0,7.465833333333333,0.0,0.0
2022-05-12,0.0,0.0,0.0,0.0,7.2908333333333335,0.0,0.0
2022-05-15,0.0,0.0,0.0,0.0,7.070277777777778,0.0,0.0
2022-05-16,0.0,0.0,0.0,0.0,5.939166666666666,0.0,0.0
2022-05-17,0.0,0.0,0.0,0.0,7.170833333333333,0.0,0.0
2022-05-18,0.0,0.0,0.0,0.0,6.9477777777777785,0.0,0.0
2022-05-19,0.0,0.0,0.0,0.0,6.432499999999999,0.0,0.0
2022-05-20,0.0,0.0,0.0,0.0,0.15833333333333333,0.0,0.0
2022-05-22,0.0,0.0,0.0,0.0,6.461388888888889,0.0,0.0
2022-05-23,0.0,0.0,0.0,0.0,7.678055555555556,0.0,0.0
2022-05-24,0.0,0.0,0.0,0.0,6.543333333333333,0.0,0.0
2022-05-25,0.0,0.0,0.0,0.0,6.942777777777778,0.0,0.0
2022-05-26,0.0,0.0,0.0,0.0,7.2588888888888885,0.0,0.0
2022-05-27,0.0,0.0,0.0,0.0,0.06416666666666666,0.0,0.0
2022-05-29,0.0,0.0,0.0,0.0,6.18,0.0,0.0
2022-05-30,0.0,0.0,0.0,0.0,6.924444444444445,0.0,0.0
2022-05-31,0.0,0.0,0.0,0.0,6.870833333333334,0.0,0.0
2022-06-01,0.0,0.0,0.0,0.0,6.787777777777778,0.0,0.0
2022-06-02,0.0,0.0,0.0,0.0,6.815,0.0,0.0
2022-06-03,0.0,0.0,0.0,0.0,0.13666666666666666,0.0,0.0
2022-06-06,0.0,0.0,0.0,0.0,12.948333333333334,0.0,0.0
2022-06-07,0.0,0.0,0.0,0.0,6.085833333333333,0.0,0.0
2022-06-08,0.0,0.0,0.0,0.0,7.466111111111111,0.0,0.0
2022-06-09,0.0,0.0,0.0,0.0,6.247222222222222,0.0,0.0
2022-06-10,0.0,0.0,0.0,0.0,0.04083333333333333,0.0,0.0
2022-06-12,0.0,0.0,0.0,0.0,6.998888888888889,0.0,0.0
2022-06-13,0.0,0.0,0.0,0.0,6.33611111111111,0.0,0.0
2022-06-14,0.0,0.0,0.0,0.0,7.205277777777778,0.0,0.0
2022-06-15,0.0,0.0,0.0,0.0,0.15888888888888889,0.0,0.0
2022-06-16,0.0,0.0,0.0,0.0,5.490833333333334,0.0,0.0
2022-06-17,0.0,0.0,0.0,0.0,6.258333333333334,0.0,0.0
2022-06-19,0.0,0.0,0.0,0.0,6.225555555555555,0.0,0.0
2022-06-20,0.0,0.0,0.0,0.0,6.4766666666666675,0.0,0.0
2022-06-21,0.0,0.0,0.0,0.0,1.6519444444444444,0.0,0.0
2022-06-22,0.0,0.0,0.0,0.0,13.456666666666667,0.0,0.0
2022-06-23,0.0,0.0,0.0,0.0,7.864444444444445,0.0,0.0
2022-06-26,0.0,0.0,0.0,0.0,7.669722222222222,0.0,0.0
2022-06-27,0.0,0.0,0.0,0.0,7.165277777777778,0.0,0.0
2022-06-28,0.0,0.0,0.0,0.0,8.231388888888889,0.0,0.0
2022-06-29,0.0,0.0,0.0,0.0,7.374722222222222,0.0,0.0
2022-07-01,0.0,0.0,0.0,0.0,6.077222222222222,0.0,0.0
2022-07-04,0.0,0.0,0.0,0.0,14.33111111111111,0.0,0.0
2022-07-05,0.0,0.0,0.0,0.0,7.560277777777777,0.0,0.0
2022-07-06,0.0,0.0,0.0,0.0,7.025,0.0,0.0
2022-07-07,0.0,0.0,0.0,0.0,7.9688888888888885,0.0,0.0
2022-07-10,0.0,0.0,0.0,0.0,7.5872222222222225,0.0,0.0
2022-07-11,0.0,0.0,0.0,0.0,7.44,0.0,0.0
2022-07-12,0.0,0.0,0.0,0.0,5.555833333333333,0.0,0.0
2022-07-13,0.0,0.0,0.0,0.0,9.537777777777778,0.0,0.0
2022-07-14,0.0,0.0,0.0,0.0,7.368333333333333,0.0,0.0
2022-07-18,0.0,0.0,0.0,0.0,14.935833333333331,0.0,0.0
2022-07-19,0.0,0.0,0.0,0.0,5.7025,0.0,0.0
2022-07-20,0.0,0.0,0.0,0.0,7.9991666666666665,0.0,0.0
2022-07-21,0.0,0.0,0.0,0.0,7.126944444444445,0.0,0.0
2022-07-25,0.0,0.0,0.0,0.0,13.502500000000001,0.0,0.0
2022-07-27,0.0,0.0,0.0,0.0,13.852777777777778,0.0,0.0
2022-07-29,0.0,0.0,0.0,0.0,6.260555555555555,0.0,0.0
2022-07-31,0.0,0.0,0.0,0.0,7.152777777777778,0.0,0.0
2022-08-01,0.0,0.0,0.0,0.0,7.634166666666666,0.0,0.0
2022-08-02,0.0,0.0,0.0,0.0,7.105,0.0,0.0
2022-08-03,0.0,0.0,0.0,0.0,7.994166666666667,0.0,0.0
2022-08-04,0.0,0.0,0.0,0.0,7.6575,0.0,0.0
2022-08-08,0.0,0.0,0.0,0.0,13.941388888888888,0.0,0.0
2022-08-09,0.0,0.0,0.0,0.0,7.4319444444444445,0.0,0.0
2022-08-10,0.0,0.0,0.0,0.0,7.2411111111111115,0.0,0.0
2022-08-12,0.0,0.0,0.0,0.0,6.696944444444444,0.0,0.0
2022-08-14,0.0,0.0,0.0,0.0,8.500277777777777,0.0,0.0
2022-08-15,0.0,0.0,0.0,0.0,8.500277777777777,0.0,0.0
2022-08-16,0.0,0.0,0.0,0.0,7.881388888888889,0.0,0.0
2022-08-18,0.0,0.0,0.0,0.0,5.235,0.0,0.0
2022-08-19,0.0,0.0,0.0,0.0,5.485833333333333,0.0,0.0
2022-08-21,0.0,0.0,0.0,0.0,7.949166666666667,0.0,0.0
2022-08-23,0.0,0.0,0.0,0.0,14.274166666666666,0.0,0.0
2022-08-24,0.0,0.0,0.0,0.0,7.479444444444445,0.0,0.0
2022-08-25,0.0,0.0,0.0,0.0,6.906666666666666,0.0,0.0
2022-08-26,0.0,0.0,0.0,0.0,0.03027777777777778,0.0,0.0
2022-08-28,0.0,0.0,0.0,0.0,7.351666666666667,0.0,0.0
2022-08-29,0.0,0.0,0.0,0.0,7.640833333333333,0.0,0.0
2022-08-30,0.0,0.0,0.0,0.0,4.252222222222223,0.0,0.0
2022-08-31,0.0,0.0,0.0,0.0,7.2619444444444445,0.0,0.0
2022-09-01,0.0,0.0,0.0,0.0,12.403611111111111,0.0,0.0
2022-09-02,0.0,0.0,0.0,0.0,0.006111111111111111,0.0,0.0
2022-09-04,0.0,0.0,0.0,0.0,1.6775,0.0,0.0
2022-09-05,0.0,0.0,0.0,0.0,6.3025,0.0,0.0
2022-09-06,0.0,0.0,0.0,0.0,5.972777777777778,0.0,0.0
2022-09-07,0.0,0.0,0.0,0.0,13.212222222222223,0.0,0.0
2022-09-09,0.0,0.0,0.0,0.0,6.632777777777777,0.0,0.0
2022-09-11,0.0,0.0,0.0,0.0,7.779722222222222,0.0,0.0
2022-09-12,0.0,0.0,0.0,0.0,0.10472222222222222,0.0,0.0
2022-09-13,0.0,0.0,0.0,0.0,12.75611111111111,0.0,0.0
2022-09-14,0.0,0.0,0.0,0.0,7.568611111111111,0.0,0.0
2022-09-15,0.0,0.0,0.0,0.0,6.885833333333333,0.0,0.0
2022-09-18,0.0,0.0,0.0,0.0,7.890833333333333,0.0,0.0
2022-09-19,0.0,0.0,0.0,0.0,6.95,0.0,0.0
2022-09-20,0.0,0.0,0.0,0.0,8.161666666666667,0.0,0.0
2022-09-21,0.0,0.0,0.0,0.0,8.265,0.0,0.0
2022-09-22,0.0,0.0,0.0,0.0,7.062222222222222,0.0,0.0
2022-09-23,0.0,0.0,0.0,0.0,0.03166666666666667,0.0,0.0
2022-09-25,0.0,0.0,0.0,0.0,7.856388888888889,0.0,0.0
2022-09-26,0.0,0.0,0.0,0.0,8.016944444444444,0.0,0.0
2022-09-27,0.0,0.0,0.0,0.0,8.168055555555554,0.0,0.0
2022-09-28,0.0,0.0,0.0,0.0,7.638888888888889,0.0,0.0
2022-09-29,0.0,0.0,0.0,0.0,0.2841666666666667,0.0,0.0
2022-09-30,0.0,0.0,0.0,0.0,6.243055555555556,0.0,0.0
2022-10-02,0.0,0.0,0.0,0.0,0.09638888888888889,0.0,0.0
2022-10-03,0.0,0.0,0.0,0.0,13.932222222222222,0.0,0.0
2022-10-04,0.0,0.0,0.0,0.0,8.503055555555555,0.0,0.0
2022-10-05,0.0,0.0,0.0,0.0,7.086388888888889,0.0,0.0
2022-10-06,0.0,0.0,0.0,0.0,0.33111111111111113,0.0,0.0
2022-10-07,0.0,0.0,0.0,0.0,6.530555555555556,0.0,0.0
2022-10-09,0.0,0.0,0.0,0.0,8.211666666666666,0.0,0.0
2022-10-10,0.0,0.0,0.0,0.0,7.3869444444444445,0.0,0.0
2022-10-11,0.0,0.0,0.0,0.0,0.07444444444444444,0.0,0.0
2022-10-12,0.0,0.0,0.0,0.0,13.020555555555555,0.0,0.0
2022-10-13,0.0,0.0,0.0,0.0,7.1930555555555555,0.0,0.0
2022-10-14,0.0,0.0,0.0,0.0,0.0475,0.0,0.0
2022-10-16,0.0,0.0,0.0,0.0,0.4975,0.0,0.0
2022-10-17,0.0,0.0,0.0,0.0,14.571111111111112,0.0,0.0
2022-10-18,0.0,0.0,0.0,0.0,7.3822222222222225,0.0,0.0
2022-10-19,0.0,0.0,0.0,0.0,0.48916666666666664,0.0,0.0
2022-10-20,0.0,0.0,0.0,0.0,14.221944444444444,0.0,0.0
2022-10-21,0.0,0.0,0.0,0.0,0.15194444444444444,0.0,0.0
2022-10-23,0.0,0.0,0.0,0.0,8.21888888888889,0.0,0.0
2022-10-24,0.0,0.0,0.0,0.0,1.353888888888889,0.0,0.0
2022-10-25,0.0,0.0,0.0,0.0,13.504166666666666,0.0,0.0
2022-10-26,0.0,0.0,0.0,0.0,0.6019444444444444,0.0,0.0
2022-10-27,0.0,0.0,0.0,0.0,14.208611111111113,0.0,0.0
2022-10-30,0.0,0.0,0.0,0.0,8.148055555555555,0.0,0.0
2022-10-31,0.0,0.0,0.0,0.0,6.9222222222222225,0.0,0.0
2022-11-01,0.0,0.0,0.0,0.0,7.796111111111111,0.0,0.0
2022-11-02,0.0,0.0,0.0,0.0,8.026111111111112,0.0,0.0
2022-11-03,0.0,0.0,0.0,0.0,7.185277777777777,0.0,0.0
2022-11-06,0.0,0.0,0.0,0.0,7.7188888888888885,0.0,0.0
2022-11-07,0.0,0.0,0.0,0.0,0.25416666666666665,0.0,0.0
2022-11-08,0.0,0.0,0.0,0.0,6.891111111111112,0.0,0.0
2022-11-09,0.0,0.0,0.0,0.0,7.446944444444444,0.0,0.0
2022-11-10,0.0,0.0,0.0,0.0,7.566944444444445,0.0,0.0
2022-11-11,0.0,0.0,0.0,0.0,7.0175,0.0,0.0
2022-11-14,0.0,0.0,0.0,0.0,6.288055555555555,0.0,0.0
2022-11-15,0.0,0.0,0.0,0.0,7.7250000000000005,0.0,0.0
2022-11-16,0.0,0.0,0.0,0.0,6.71,0.0,0.0
2022-11-17,0.0,0.0,0.0,0.0,15.125555555555557,0.0,0.0
2022-11-18,0.0,0.0,0.0,0.0,0.06777777777777778,0.0,0.0
2022-11-20,0.0,0.0,0.0,0.0,7.8069444444444445,0.0,0.0
2022-11-21,0.0,0.0,0.0,0.0,0.15166666666666667,0.0,0.0
2022-11-22,0.0,0.0,0.0,0.0,6.799166666666667,0.0,0.0
2022-11-23,0.0,0.0,0.0,0.0,8.635277777777777,0.0,0.0
2022-11-24,0.0,0.0,0.0,0.0,6.884166666666666,0.0,0.0
2022-11-25,0.0,0.0,0.0,0.0,7.734166666666667,0.0,0.0
2022-11-28,0.0,0.0,0.0,0.0,7.161944444444445,0.0,0.0
2022-11-29,0.0,0.0,0.0,0.0,9.3175,0.0,0.0
2022-11-30,0.0,0.0,0.0,0.0,6.4655555555555555,0.0,0.0
2022-12-01,0.0,0.0,0.0,0.0,7.068611111111111,0.0,0.0
2022-12-02,0.0,0.0,0.0,0.0,7.243055555555556,0.0,0.0
2022-12-04,0.0,0.0,0.0,0.0,8.233611111111111,0.0,0.0
2022-12-05,0.0,0.0,0.0,0.0,0.08888888888888888,0.0,0.0
2022-12-06,0.0,0.0,0.0,0.0,7.0925,0.0,0.0
2022-12-07,0.0,0.0,0.0,0.0,14.962222222222223,0.0,0.0
2022-12-08,0.0,0.0,0.0,0.0,0.051944444444444446,0.0,0.0
2022-12-09,0.0,0.0,0.0,0.0,7.398888888888889,0.0,0.0
2022-12-12,0.0,0.0,0.0,0.0,5.71,0.0,0.0
2022-12-13,0.0,0.0,0.0,0.0,15.706944444444446,0.0,0.0
2022-12-14,0.0,0.0,0.0,0.0,0.3236111111111111,0.0,0.0
2022-12-15,0.0,0.0,0.0,0.0,6.499444444444444,0.0,0.0
2022-12-16,0.0,0.0,0.0,0.0,7.006388888888889,0.0,0.0
2022-12-18,0.0,0.0,0.0,0.0,8.390277777777778,0.0,0.0
2022-12-20,0.0,0.0,0.0,0.0,7.631666666666667,0.0,0.0
2022-12-21,0.0,0.0,0.0,0.0,7.501666666666667,0.0,0.0
2022-12-22,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0
2022-12-23,0.0,0.0,0.0,0.0,7.252222222222223,0.0,0.0
2022-12-26,0.0,0.0,0.0,0.0,16.01888888888889,0.0,0.0
2022-12-28,0.0,0.0,0.0,0.0,15.071944444444446,0.0,0.0
2022-12-30,0.0,0.0,0.0,0.0,0.0011111111111111111,0.0,0.0
2023-01-02,0.0,0.0,0.0,0.0,4.240833333333334,0.0,0.0
2023-01-03,0.0,0.0,0.0,0.0,5.670833333333333,0.0,0.0
2023-01-04,0.0,0.0,0.0,0.0,7.368333333333333,0.0,0.0
2023-01-05,0.0,0.0,0.0,0.0,7.206388888888889,0.0,0.0
2023-01-06,0.0,0.0,0.0,0.0,7.6,0.0,0.0
2023-01-09,0.0,0.0,0.0,0.0,15.939166666666667,0.0,0.0
2023-01-10,0.0,0.0,0.0,0.0,1.9430555555555555,0.0,0.0
2023-01-11,0.0,0.0,0.0,0.0,13.741666666666667,0.0,0.0
2023-01-12,0.0,0.0,0.0,0.0,6.994999999999999,0.0,0.0
2023-01-13,0.0,0.0,0.0,0.0,1.6327777777777777,0.0,0.0
2023-01-16,0.0,0.0,0.0,0.0,15.936666666666667,0.0,0.0
2023-01-18,0.0,0.0,0.0,0.0,14.594166666666666,0.0,0.0
2023-01-20,0.0,0.0,0.0,0.0,6.958055555555555,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,9.401111111111112,0.0,0.0
2023-01-24,0.0,0.0,0.0,0.0,12.977777777777778,0.0,0.0
2023-01-25,0.0,0.0,0.0,0.0,0.1786111111111111,0.0,0.0
2023-01-26,0.0,0.0,0.0,0.0,13.132777777777779,0.0,0.0
2023-01-27,0.0,0.0,0.0,0.0,2.3733333333333335,0.0,0.0
2023-01-29,0.0,0.0,0.0,0.0,8.178611111111111,0.0,0.0
2023-01-30,0.0,0.0,0.0,0.0,0.012777777777777777,0.0,0.0
2023-01-31,0.0,0.0,0.0,0.0,6.838055555555556,0.0,0.0
2023-02-01,0.0,0.0,0.0,0.0,7.133611111111111,0.0,0.0
2023-02-02,0.0,0.0,0.0,0.0,7.084444444444444,0.0,0.0
2023-02-03,0.0,0.0,0.0,0.0,6.546111111111111,0.0,0.0
2023-02-05,0.0,0.0,0.0,0.0,8.075277777777778,0.0,0.0
2023-02-06,0.0,0.0,0.0,0.0,1.3244444444444445,0.0,0.0
2023-02-07,0.0,0.0,0.0,0.0,6.7683333333333335,0.0,0.0
2023-02-08,0.0,0.0,0.0,0.0,14.82611111111111,0.0,0.0
2023-02-09,0.0,0.0,0.0,0.0,8.036944444444444,0.0,0.0
2023-02-12,0.0,0.0,0.0,0.0,2.631388888888889,0.0,0.0
2023-02-13,0.0,0.0,0.0,0.0,7.713888888888889,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,0.1725,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,14.81388888888889,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,0.045,0.0,0.0
2023-02-17,0.0,0.0,0.0,0.0,6.993333333333333,0.0,0.0
2023-02-20,0.0,0.0,0.0,0.0,0.4027777777777778,0.0,0.0
2023-02-21,0.0,0.0,0.0,0.0,2.5813888888888887,0.0,0.0
2023-02-22,0.0,0.0,0.0,0.0,6.872222222222223,0.0,0.0
2023-02-23,0.0,0.0,0.0,0.0,2.7713888888888887,0.0,0.0
2023-02-24,0.0,0.0,0.0,0.0,7.308055555555556,0.0,0.0
2023-02-26,0.0,0.0,0.0,0.0,8.028333333333334,0.0,0.0
2023-02-27,0.0,0.0,0.0,0.0,0.24805555555555553,0.0,0.0
2023-02-28,0.0,0.0,0.0,0.0,7.680555555555555,0.0,0.0
2023-03-01,0.0,0.0,0.0,0.0,6.770277777777777,0.0,0.0
2023-03-02,0.0,0.0,0.0,0.0,14.544444444444444,0.0,0.0
2023-03-03,0.0,0.0,0.0,0.0,0.03861111111111111,0.0,0.0
2023-03-06,0.0,0.0,0.0,0.0,6.925277777777778,0.0,0.0
2023-03-07,0.0,0.0,0.0,0.0,6.801111111111111,0.0,0.0
2023-03-08,0.0,0.0,0.0,0.0,6.789722222222222,0.0,0.0
2023-03-09,0.0,0.0,0.0,0.0,6.6786111111111115,0.0,0.0
2023-03-10,0.0,0.0,0.0,0.0,7.1,0.0,0.0
2023-03-12,0.0,0.0,0.0,0.0,7.252222222222223,0.0,0.0
2023-03-13,0.0,0.0,0.0,0.0,7.698888888888889,0.0,0.0
2023-03-14,0.0,0.0,0.0,0.0,0.3819444444444444,0.0,0.0
2023-03-15,0.0,0.0,0.0,0.0,13.588055555555556,0.0,0.0
2023-03-16,0.0,0.0,0.0,0.0,6.855,0.0,0.0
2023-03-19,0.0,0.0,0.0,0.0,7.233055555555556,0.0,0.0
2023-03-20,0.0,0.0,0.0,0.0,7.298333333333334,0.0,0.0
2023-03-21,0.0,0.0,0.0,0.0,0.9519444444444445,0.0,0.0
2023-03-22,0.0,0.0,0.0,0.0,12.890555555555554,0.0,0.0
2023-03-23,0.0,0.0,0.0,0.0,0.5588888888888889,0.0,0.0
2023-03-24,0.0,0.0,0.0,0.0,5.87,0.0,0.0
2023-03-26,0.0,0.0,0.0,0.0,0.3194444444444444,0.0,0.0
2023-03-27,0.0,0.0,0.0,0.0,13.719166666666666,0.0,0.0
2023-03-28,0.0,0.0,0.0,0.0,6.865555555555555,0.0,0.0
2023-03-29,0.0,0.0,0.0,0.0,7.322777777777778,0.0,0.0
2023-03-30,0.0,0.0,0.0,0.0,0.4077777777777778,0.0,0.0
2023-03-31,0.0,0.0,0.0,0.0,6.421944444444445,0.0,0.0
2023-04-02,0.0,0.0,0.0,0.0,7.805,0.0,0.0
2023-04-03,0.0,0.0,0.0,0.0,2.3758333333333335,0.0,0.0
2023-04-04,0.0,0.0,0.0,0.0,12.706666666666667,0.0,0.0
2023-04-05,0.0,0.0,0.0,0.0,8.240833333333333,0.0,0.0
2023-04-06,0.0,0.0,0.0,0.0,7.184166666666667,0.0,0.0
2023-04-09,0.0,0.0,0.0,0.0,6.991111111111111,0.0,0.0
2023-04-10,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0
2023-04-11,0.0,0.0,0.0,0.0,14.030555555555555,0.0,0.0
2023-04-12,0.0,0.0,0.0,0.0,8.500555555555556,0.0,0.0
2023-04-13,0.0,0.0,0.0,0.0,6.452222222222222,0.0,0.0
2023-04-14,0.0,0.0,0.0,0.0,0.1927777777777778,0.0,0.0
2023-04-16,0.0,0.0,0.0,0.0,0.8472222222222222,0.0,0.0
2023-04-17,0.0,0.0,0.0,0.0,13.325833333333332,0.0,0.0
2023-04-18,0.0,0.0,0.0,0.0,8.119166666666667,0.0,0.0
2023-04-19,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0
2023-04-20,0.0,0.0,0.0,0.0,6.249444444444444,0.0,0.0
2023-04-21,0.0,0.0,0.0,0.0,6.111666666666666,0.0,0.0
2023-04-23,0.0,0.0,0.0,0.0,7.7027777777777775,0.0,0.0
2023-04-24,0.0,0.0,0.0,0.0,7.927777777777778,0.0,0.0
2023-04-25,0.0,0.0,0.0,0.0,7.336666666666667,0.0,0.0
2023-04-26,0.0,0.0,0.0,0.0,5.804722222222222,0.0,0.0
2023-04-27,0.0,0.0,0.0,0.0,8.410555555555556,0.0,0.0
2023-04-30,0.0,0.0,0.0,0.0,7.4238888888888885,0.0,0.0
2023-05-01,0.0,0.0,0.0,0.0,1.58,0.0,0.0
2023-05-02,0.0,0.0,0.0,0.0,14.381944444444443,0.0,0.0
2023-05-03,0.0,0.0,0.0,0.0,7.755277777777778,0.0,0.0
2023-05-04,0.0,0.0,0.0,0.0,7.686944444444444,0.0,0.0
2023-05-07,0.0,0.0,0.0,0.0,7.564722222222223,0.0,0.0
2023-05-08,0.0,0.0,0.0,0.0,8.00361111111111,0.0,0.0
2023-05-09,0.0,0.0,0.0,0.0,7.831944444444445,0.0,0.0
2023-05-10,0.0,0.0,0.0,0.0,7.510277777777778,0.0,0.0
2023-05-11,0.0,0.0,0.0,0.0,7.716111111111111,0.0,0.0
2023-05-14,0.0,0.0,0.0,0.0,8.5,0.0,0.0
2023-05-15,0.0,0.0,0.0,0.0,7.663333333333333,0.0,0.0
2023-05-16,0.0,0.0,0.0,0.0,7.374444444444444,0.0,0.0
2023-05-17,0.0,0.0,0.0,0.0,7.088333333333333,0.0,0.0
2023-05-18,0.0,0.0,0.0,0.0,8.079722222222221,0.0,0.0
2023-05-21,0.0,0.0,0.0,0.0,7.293055555555555,0.0,0.0
2023-05-22,0.0,0.0,0.0,0.0,7.8625,0.0,0.0
2023-05-23,0.0,0.0,0.0,0.0,7.440833333333333,0.0,0.0
2023-05-24,0.0,0.0,0.0,0.0,6.071666666666666,0.0,0.0
